IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl,label
-2.299295605,-414.791223,555.890488,Ia,-370.084418,1.894763424,523.140961,551.848078,Ib,-175.669680,-0.197890345,-110.061787,559.822306,Ic,548.896546,-1.980601840,-99216.848333,108173.821440,Va,-43099.798744,2.204936286,86961.043224,107948.155727,Vb,-63957.652288,0.110485505,11951.316678,108391.289560,Vc,107730.393493,1780886571.4315264,True,-0.003943,ROCOF,10.81.0.175,,61530,7222826,5996,1780886571.43057,50.007025,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721215993,254,1780886578.222826,1000000,0,0,False,2026-06-08T02:42:58.222826,128,0
-2.298234783,-415.208476,555.923818,Ia,-369.666353,1.896099564,523.031426,551.980684,Ib,-176.410892,-0.196813077,-109.481007,559.876481,Ic,549.067922,-1.979522988,-99266.947092,108177.808038,Va,-42994.317843,2.205822576,86892.919700,107933.989820,Vb,-64026.296663,0.111312944,12041.124761,108397.337938,Vc,107726.478577,1780886571.4515057,True,0.006750,ROCOF,10.81.0.175,,61530,7558370,5998,1780886571.450596,50.008124,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216069,254,1780886578.55837,1000000,0,0,False,2026-06-08T02:42:58.558370,128,0
-2.297287593,-415.520410,555.872949,Ia,-369.239116,1.897074640,523.000142,552.129515,Ib,-176.968507,-0.196060168,-109.083464,559.958030,Ic,549.230182,-1.978729450,-99295.960981,108172.282092,Va,-42913.339952,2.206801675,86827.853508,107931.085467,Vb,-64109.617572,0.112192005,12135.047096,108390.449933,Vc,107709.007370,1780886571.4715257,True,-0.002159,ROCOF,10.81.0.175,,61530,7893931,6000,1780886571.470572,50.007289,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216145,254,1780886578.893931,1000000,0,0,False,2026-06-08T02:42:58.893931,128,0
-2.296606678,-415.776361,555.879136,Ia,-368.960203,1.897728554,522.725916,551.962264,Ib,-177.256756,-0.195090145,-108.515184,559.775090,Ic,549.156268,-1.977776517,-99337.264538,108172.777680,Va,-42818.894256,2.207788048,86780.282449,107950.624457,Vb,-64206.852427,0.113196079,12244.517745,108402.216031,Vc,107708.459397,1780886571.491483,True,-0.004224,ROCOF,10.81.0.175,,61530,8229459,6002,1780886571.490573,50.006752,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216221,254,1780886579.229459,1000000,0,0,False,2026-06-08T02:42:59.229459,128,0
-2.295089305,-416.181690,555.673463,Ia,-368.192610,1.898812116,522.464146,551.888961,Ib,-177.799442,-0.193783822,-107.784266,559.705244,Ic,549.229017,-1.976819028,-99373.278611,108167.401607,Va,-42721.637009,2.208552991,86729.440609,107948.506255,Vb,-64271.954493,0.114156624,12347.686515,108399.718964,Vc,107694.167480,1780886571.5115376,True,0.018591,ROCOF,10.81.0.175,,61530,8565053,6004,1780886571.510568,50.008508,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216297,254,1780886579.565053,1000000,0,0,False,2026-06-08T02:42:59.565053,128,0
-2.294904238,-416.382753,555.850918,Ia,-368.233141,1.899302765,522.345704,551.856060,Ib,-178.045152,-0.193379687,-107.551342,559.648257,Ic,549.216606,-1.975881546,-99438.518995,108194.856902,Va,-42639.277670,2.209542558,86688.551363,107976.848773,Vb,-64374.645114,0.115021205,12441.878791,108409.186918,Vc,107692.857054,1780886571.531559,True,-0.008971,ROCOF,10.81.0.175,,61530,8900598,6006,1780886571.530578,50.006141,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216373,254,1780886579.900598,1000000,0,0,False,2026-06-08T02:42:59.900598,128,0
-2.293946943,-416.630338,555.711224,Ia,-367.741928,1.900145111,522.238947,551.901929,Ib,-178.499920,-0.192448305,-107.016138,559.524726,Ic,549.195288,-1.974958784,-99493.899813,108212.342939,Va,-42554.377735,2.210474571,86622.826907,107969.757987,Vb,-64451.179185,0.115953840,12544.939739,108431.904315,Vc,107703.771337,1780886571.5517502,True,-0.014233,ROCOF,10.81.0.175,,61530,9236276,6008,1780886571.550602,50.006697,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216449,254,1780886580.236276,1000000,0,0,False,2026-06-08T02:43:00.236276,128,0
-2.293243584,-416.943189,555.783605,Ia,-367.496656,1.900860330,521.928205,551.708549,Ib,-178.810714,-0.191470750,-106.495379,559.609642,Ic,549.383005,-1.974170719,-99511.988451,108195.581641,Va,-42469.377688,2.211405293,86580.629931,107991.993194,Vb,-64545.062667,0.116734445,12629.324076,108434.600859,Vc,107696.624073,1780886571.571556,True,-0.007152,ROCOF,10.81.0.175,,61530,9571636,6010,1780886571.570572,50.006576,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216525,254,1780886580.571636,1000000,0,0,False,2026-06-08T02:43:00.571636,128,0
-2.292126666,-417.457811,555.922657,Ia,-367.122564,1.902004397,521.722233,551.707429,Ib,-179.407354,-0.190655240,-106.069728,559.727913,Ic,549.585798,-1.973173182,-99557.577696,108199.139827,Va,-42371.483128,2.212191557,86533.893361,107997.034822,Vb,-64616.134441,0.117868004,12750.705637,108428.725818,Vc,107676.404511,1780886571.591562,True,0.010261,ROCOF,10.81.0.175,,61530,9907197,6012,1780886571.590582,50.007782,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216601,254,1780886580.907197,1000000,0,0,False,2026-06-08T02:43:00.907197,128,0
-2.291303199,-417.709713,555.855762,Ia,-366.734542,1.902902239,521.638196,551.789147,Ib,-179.902349,-0.189960649,-105.679687,559.684071,Ic,549.616287,-1.972195621,-99592.718921,108192.369785,Va,-42271.494149,2.213127612,86471.552286,107994.763187,Vb,-64695.745773,0.118650628,12834.065489,108421.069481,Vc,107658.790028,1780886571.6116467,True,-0.017459,ROCOF,10.81.0.175,,61530,10242742,6014,1780886571.610577,50.006766,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216677,254,1780886581.242742,1000000,0,0,False,2026-06-08T02:43:01.242742,128,0
-2.289895318,-417.812583,555.306807,Ia,-365.784493,1.903756230,521.297054,551.590945,Ib,-180.282976,-0.188716147,-104.906093,559.206913,Ic,549.278694,-1.971420190,-99682.594108,108254.408669,Va,-42218.448908,2.214071139,86453.106085,108048.047201,Vb,-64809.265945,0.119596777,12941.788774,108470.249137,Vc,107695.427253,1780886571.6315176,True,0.023438,ROCOF,10.81.0.175,,61530,10578269,6016,1780886571.63057,50.008440,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216753,254,1780886581.578269,1000000,0,0,False,2026-06-08T02:43:01.578269,128,0
-2.289398037,-418.022763,555.344448,Ia,-365.601458,1.904825930,520.988262,551.468534,Ib,-180.800372,-0.187690652,-104.335386,559.167418,Ic,549.347184,-1.970540523,-99710.476552,108244.402624,Va,-42126.850880,2.214908170,86385.934488,108031.922402,Vb,-64871.924440,0.120576262,13048.278912,108478.648883,Vc,107691.038072,1780886571.6514268,True,-0.001179,ROCOF,10.81.0.175,,61530,10913864,6018,1780886571.650604,50.006608,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216829,254,1780886581.913864,1000000,0,0,False,2026-06-08T02:43:01.913864,128,0
-2.288381486,-418.388789,555.337267,Ia,-365.171605,1.905621525,520.708124,551.324400,Ib,-181.167447,-0.186813286,-103.865015,559.230134,Ic,549.500138,-1.969552899,-99772.751419,108266.884466,Va,-42037.082989,2.215914366,86332.445480,108046.726097,Vb,-64967.714119,0.121229771,13116.889504,108464.064480,Vc,107668.010538,1780886571.671465,True,0.009024,ROCOF,10.81.0.175,,61530,11249341,6020,1780886571.670561,50.007481,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216905,254,1780886582.249341,1000000,0,0,False,2026-06-08T02:43:02.249341,128,0
-2.287506139,-418.658871,555.271734,Ia,-364.762181,1.906665302,520.730518,551.548710,Ib,-181.784782,-0.185844674,-103.344939,559.296292,Ic,549.665504,-1.968580981,-99813.504210,108266.822980,Va,-41940.068377,2.216675388,86278.267580,108040.826749,Vb,-65029.845364,0.122315693,13237.656828,108495.668710,Vc,107685.071252,1780886571.691463,True,-0.006992,ROCOF,10.81.0.175,,61530,11584902,6022,1780886571.690583,50.007087,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721216981,254,1780886582.584902,1000000,0,0,False,2026-06-08T02:43:02.584902,128,0
-2.286555845,-419.048897,555.329492,Ia,-364.402067,1.907554108,520.484870,551.459847,Ib,-182.218175,-0.185119250,-102.891610,558.999869,Ic,549.448969,-1.967618904,-99846.292920,108258.675194,Va,-41840.871702,2.217658304,86209.271903,108034.516848,Vb,-65110.815297,0.123294327,13340.385359,108474.125575,Vc,107650.685264,1780886571.711591,True,0.009090,ROCOF,10.81.0.175,,61530,11920463,6024,1780886571.710581,50.007675,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217057,254,1780886582.920463,1000000,0,0,False,2026-06-08T02:43:02.920463,128,0
-2.285331684,-418.637437,554.194683,Ia,-363.145209,1.908793417,519.099878,550.231586,Ib,-182.455788,-0.183829761,-102.021116,558.114177,Ic,548.710421,-1.966939448,-99872.545951,108256.341519,Va,-41772.120420,2.218492728,86149.843023,108028.160715,Vb,-65178.892708,0.124148650,13431.142908,108464.386658,Vc,107629.585028,1780886571.7317286,True,-0.005081,ROCOF,10.81.0.175,,61530,12255991,6026,1780886571.730595,50.007921,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217133,254,1780886583.255991,1000000,0,0,False,2026-06-08T02:43:03.255991,128,0
-2.284506688,-418.889777,554.132361,Ia,-362.758913,1.909490607,518.860195,550.112468,Ib,-182.778077,-0.183224547,-101.708516,558.221232,Ic,548.877329,-1.965945315,-99908.695526,108250.568515,Va,-41670.590854,2.219354158,86087.534752,108020.469909,Vb,-65248.435074,0.125015259,13523.862718,108459.992809,Vc,107613.545510,1780886571.7520714,True,0.000294,ROCOF,10.81.0.175,,61530,12591552,6028,1780886571.750613,50.006655,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217209,254,1780886583.591552,1000000,0,0,False,2026-06-08T02:43:03.591552,128,0
-2.283636458,-419.277723,554.228092,Ia,-362.456851,1.910491200,518.878451,550.326077,Ib,-183.368328,-0.182125144,-101.096223,558.172681,Ic,548.941067,-1.964971345,-99942.707218,108243.499614,Va,-41570.548260,2.220510168,86028.505201,108041.136310,Vb,-65360.411780,0.125716667,13601.475016,108477.017241,Vc,107620.923369,1780886571.7715604,True,-0.000676,ROCOF,10.81.0.175,,61530,12927096,6030,1780886571.770585,50.007396,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217285,254,1780886583.927096,1000000,0,0,False,2026-06-08T02:43:03.927096,128,0
-2.282627630,-419.606207,554.179280,Ia,-362.001802,1.911546821,518.577071,550.211994,Ib,-183.877839,-0.181273118,-100.612188,558.082343,Ic,548.938147,-1.964191988,-99973.110188,108241.372136,Va,-41491.829090,2.221320296,85962.887101,108025.252795,Vb,-65420.465319,0.126820434,13718.461852,108462.838674,Vc,107591.780251,1780886571.7916114,True,0.005645,ROCOF,10.81.0.175,,61530,13262624,6032,1780886571.790591,50.007674,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217361,254,1780886584.262624,1000000,0,0,False,2026-06-08T02:43:04.262624,128,0
-2.281691152,-419.884716,554.099687,Ia,-361.556757,1.912410193,518.589999,550.394410,Ib,-184.386606,-0.180265541,-100.065446,558.118078,Ic,549.074399,-1.963352399,-100009.305202,108242.881106,Va,-41408.455454,2.222086505,85917.971735,108031.836020,Vb,-65490.302540,0.127730396,13817.608884,108472.637905,Vc,107588.971827,1780886571.811554,True,-0.007443,ROCOF,10.81.0.175,,61530,13598185,6034,1780886571.810583,50.006912,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217437,254,1780886584.598185,1000000,0,0,False,2026-06-08T02:43:04.598185,128,0
-2.280807951,-420.226866,554.129998,Ia,-361.205531,1.913442552,518.327689,550.318306,Ib,-184.896309,-0.179207002,-99.447015,557.909612,Ic,548.974887,-1.962087712,-100084.551057,108267.715243,Va,-41291.413194,2.222983048,85877.085401,108054.312104,Vb,-65580.946679,0.128525209,13906.850538,108501.762210,Vc,107606.839516,1780886571.831493,True,-0.000640,ROCOF,10.81.0.175,,61530,13933712,6036,1780886571.830577,50.007865,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217513,254,1780886584.933712,1000000,0,0,False,2026-06-08T02:43:04.933712,128,0
-2.279974131,-420.471567,554.055767,Ia,-360.806672,1.914447703,518.083416,550.256531,Ib,-185.396400,-0.178549266,-99.116683,558.082867,Ic,549.210678,-1.961475310,-100113.500225,108271.696203,Va,-41231.629501,2.224138781,85809.492829,108064.712857,Vb,-65686.475819,0.129454185,14008.260228,108513.006470,Vc,107605.024132,1780886571.8514755,True,0.003175,ROCOF,10.81.0.175,,61530,14269273,6038,1780886571.850613,50.006961,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217589,254,1780886585.269273,1000000,0,0,False,2026-06-08T02:43:05.269273,128,0
-2.278890267,-420.972033,554.200116,Ia,-360.444609,1.915145709,517.853641,550.150039,Ib,-185.722030,-0.177488376,-98.536019,558.094437,Ic,549.326909,-1.960556824,-100146.275608,108266.233424,Va,-41137.583566,2.224890447,85765.049677,108070.957079,Vb,-65754.756618,0.130431292,14112.456124,108505.787199,Vc,107584.127258,1780886571.871539,True,0.001578,ROCOF,10.81.0.175,,61530,14604801,6040,1780886571.870595,50.007573,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217665,254,1780886585.604801,1000000,0,0,False,2026-06-08T02:43:05.604801,128,0
-2.278174698,-421.292291,554.282270,Ia,-360.196670,1.915921268,517.872919,550.323755,Ib,-186.182370,-0.176515466,-97.992181,558.041218,Ic,549.370125,-1.959556570,-100199.646080,108279.495575,Va,-41042.418149,2.225745616,85706.176902,108067.666070,Vb,-65826.071511,0.131148339,14189.009924,108501.309858,Vc,107569.541406,1780886571.891646,True,-0.013066,ROCOF,10.81.0.175,,61530,14940345,6042,1780886571.890577,50.006351,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217741,254,1780886585.940345,1000000,0,0,False,2026-06-08T02:43:05.940345,128,0
-2.277025461,-421.546358,554.072487,Ia,-359.576124,1.917024991,517.596124,550.248291,Ib,-186.728236,-0.175785541,-97.641333,558.328136,Ic,549.724001,-1.958687179,-100249.413400,108294.752310,Va,-40961.060666,2.226588032,85646.799557,108062.752944,Vb,-65895.252480,0.132260107,14306.413558,108484.779260,Vc,107537.313814,1780886571.9116104,True,0.007817,ROCOF,10.81.0.175,,61530,15275906,6044,1780886571.910585,50.007707,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217817,254,1780886586.275906,1000000,0,0,False,2026-06-08T02:43:06.275906,128,0
-2.276244416,-421.613041,553.791353,Ia,-359.064487,1.917919341,517.178072,549.981536,Ib,-187.100325,-0.174566820,-96.870343,557.746855,Ic,549.270144,-1.957895144,-100284.073262,108297.180713,Va,-40882.563525,2.227517948,85595.562455,108075.476448,Vb,-65982.636333,0.133196289,14408.382892,108494.577263,Vc,107533.584511,1780886571.9315503,True,-0.004611,ROCOF,10.81.0.175,,61530,15611417,6046,1780886571.930569,50.007396,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217893,254,1780886586.611417,1000000,0,0,False,2026-06-08T02:43:06.611417,128,0
-2.275083728,-422.022869,553.782627,Ia,-358.569235,1.918752174,517.008629,549.967239,Ib,-187.526109,-0.173928480,-96.513970,557.713736,Ic,549.299249,-1.956989688,-100312.630794,108288.092638,Va,-40788.320758,2.228374183,85536.957441,108072.852195,Vb,-66054.298070,0.133834730,14478.114851,108502.678431,Vc,107532.392409,1780886571.9514945,True,0.000572,ROCOF,10.81.0.175,,61530,15946978,6048,1780886571.950602,50.007015,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721217969,254,1780886586.946978,1000000,0,0,False,2026-06-08T02:43:06.946978,128,0
-2.274561618,-422.233925,553.813976,Ia,-358.369129,1.919599183,516.971456,550.096895,Ib,-188.008265,-0.172754126,-95.872568,557.735473,Ic,549.433625,-1.955918932,-100339.814591,108270.360826,Va,-40674.225761,2.229430995,85465.903366,108071.335595,Vb,-66143.729401,0.134923331,14594.207261,108495.550283,Vc,107509.504444,1780886571.9714592,True,-0.003844,ROCOF,10.81.0.175,,61530,16282556,6050,1780886571.970588,50.007178,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218045,254,1780886587.282556,1000000,0,0,False,2026-06-08T02:43:07.282556,128,0
-2.273578008,-422.649559,553.896989,Ia,-358.007297,1.920664987,516.733750,550.057475,Ib,-188.545636,-0.171907538,-95.426918,557.849628,Ic,549.627065,-1.955163065,-100374.944185,108275.122171,Va,-40600.155924,2.230255637,85410.065624,108069.736578,Vb,-66213.206041,0.135844546,14695.755818,108514.124441,Vc,107514.417471,1780886571.991443,True,0.007740,ROCOF,10.81.0.175,,61530,16618050,6052,1780886571.990563,50.007147,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886571,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218121,254,1780886587.61805,1000000,0,0,False,2026-06-08T02:43:07.618050,128,0
-2.272499830,-422.994042,553.842958,Ia,-357.516519,1.921549273,516.468780,549.953079,Ib,-188.966632,-0.170959025,-94.917027,557.917107,Ic,549.783827,-1.954255996,-100411.758089,108275.152423,Va,-40509.103541,2.231245587,85355.368137,108083.528985,Vb,-66306.186499,0.136693926,14785.891654,108505.468825,Vc,107493.321527,1780886572.011512,True,-0.001074,ROCOF,10.81.0.175,,61530,176412,6054,1780886572.010581,50.007589,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218197,254,1780886572.176412,1000000,0,0,False,2026-06-08T02:42:52.176412,128,0
-2.271624315,-423.318731,553.858448,Ia,-357.156034,1.922331883,516.490665,550.134078,Ib,-189.433093,-0.170065123,-94.400033,557.766423,Ic,549.719944,-1.953300560,-100443.888001,108268.115817,Va,-40410.521721,2.232122338,85281.898712,108064.138463,Vb,-66369.087486,0.137593491,14880.251740,108488.472795,Vc,107463.141763,1780886572.0322587,True,-0.002101,ROCOF,10.81.0.175,,61530,511906,6056,1780886572.030568,50.007191,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218273,254,1780886572.511906,1000000,0,0,False,2026-06-08T02:42:52.511906,128,0
-2.270442176,-423.775399,553.903876,Ia,-356.684616,1.923348029,516.196027,550.025521,Ib,-189.920341,-0.169083242,-93.883038,557.901972,Ic,549.945984,-1.952463840,-100474.481167,108264.684976,Va,-40325.186265,2.233119059,85197.749608,108041.368864,Vb,-66440.054543,0.138631415,14992.370470,108492.729461,Vc,107451.855143,1780886572.0517695,True,0.006946,ROCOF,10.81.0.175,,61530,847534,6058,1780886572.050589,50.007690,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218349,254,1780886572.847534,1000000,0,0,False,2026-06-08T02:42:52.847534,128,0
-2.269835357,-423.983647,553.893273,Ia,-356.420573,1.924580310,515.868147,549.925899,Ib,-190.521781,-0.168145334,-93.364592,557.886396,Ic,550.018439,-1.951477882,-100496.635110,108245.775110,Va,-40219.077075,2.233869261,85151.031381,108045.364825,Vb,-66506.411081,0.139473919,15081.910573,108485.657463,Vc,107432.182555,1780886572.0715094,True,0.003958,ROCOF,10.81.0.175,,61530,1183028,6060,1780886572.070573,50.007594,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218425,254,1780886573.183028,1000000,0,0,False,2026-06-08T02:42:53.183028,128,0
-2.268654547,-424.345375,553.816477,Ia,-355.870333,1.925247540,515.869879,550.063416,Ib,-190.913670,-0.167150536,-92.801757,557.792443,Ic,550.018403,-1.950607069,-100555.609632,108271.605208,Va,-40141.124370,2.234784197,85108.466567,108068.627032,Vb,-66598.626615,0.140483478,15192.809087,108503.133473,Vc,107434.205565,1780886572.0915947,True,-0.002563,ROCOF,10.81.0.175,,61530,1518640,6062,1780886572.090605,50.006897,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218501,254,1780886573.51864,1000000,0,0,False,2026-06-08T02:42:53.518640,128,0
-2.267633426,-424.704976,553.811830,Ia,-355.433857,1.926213800,515.564402,549.934601,Ib,-191.367220,-0.166597010,-92.502589,557.824378,Ic,550.101179,-1.949576941,-100604.610167,108279.896332,Va,-40040.583947,2.235804344,85020.171508,108042.816704,Vb,-66669.488360,0.141324248,15282.787425,108500.693202,Vc,107418.977997,1780886572.1114311,True,0.000209,ROCOF,10.81.0.175,,61530,1854134,6064,1780886572.110572,50.007602,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218577,254,1780886573.854134,1000000,0,0,False,2026-06-08T02:42:53.854134,128,0
-2.267082946,-425.054224,554.012100,Ia,-355.328459,1.927067784,515.504764,550.045542,Ib,-191.846128,-0.165717707,-92.033363,557.912369,Ic,550.269091,-1.948863852,-100596.272630,108240.230680,Va,-39954.192155,2.236320425,84984.123848,108040.745150,Vb,-66712.077666,0.142219714,15377.154084,108487.872198,Vc,107392.558152,1780886572.1314824,True,-0.010485,ROCOF,10.81.0.175,,61530,2189644,6066,1780886572.130585,50.006137,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218653,254,1780886574.189644,1000000,0,0,False,2026-06-08T02:42:54.189644,128,0
-2.266192289,-425.337743,553.969396,Ia,-354.922381,1.927945028,515.371699,550.083358,Ib,-192.311499,-0.164713168,-91.460586,557.790615,Ic,550.241158,-1.947754873,-100668.157030,108269.955601,Va,-39853.549980,2.237507606,84908.466412,108045.328365,Vb,-66815.756472,0.142920257,15453.050300,108492.554266,Vc,107386.393773,1780886572.1518831,True,-0.004908,ROCOF,10.81.0.175,,61530,2525239,6068,1780886572.150601,50.007207,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218729,254,1780886574.525239,1000000,0,0,False,2026-06-08T02:42:54.525239,128,0
-2.265149680,-425.708392,553.970483,Ia,-354.479423,1.928651251,515.127022,549.967270,Ib,-192.634756,-0.163839797,-91.003010,557.931771,Ic,550.460092,-1.947053582,-100692.172418,108265.752832,Va,-39781.398290,2.238331004,84852.132611,108043.686950,Vb,-66884.631128,0.143805167,15546.788119,108483.599230,Vc,107363.814580,1780886572.1714902,True,-0.004913,ROCOF,10.81.0.175,,61530,2860750,6070,1780886572.170571,50.007086,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218805,254,1780886574.86075,1000000,0,0,False,2026-06-08T02:42:54.860750,128,0
-2.264545186,-425.977183,554.041482,Ia,-354.267418,1.929719587,514.904159,549.949358,Ib,-193.178683,-0.162912865,-90.499570,557.973933,Ic,550.585814,-1.946266768,-100710.795717,108252.159761,Va,-39697.175201,2.239202094,84782.054953,108028.673242,Vb,-66949.215084,0.144702586,15641.886018,108474.957358,Vc,107341.267813,1780886572.191541,True,-0.004834,ROCOF,10.81.0.175,,61530,3196311,6072,1780886572.190587,50.006444,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886572,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721218881,254,1780886575.196311,1000000,0,0,False,2026-06-08T02:42:55.196311,128,0
