IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl
-1.6834923028945923,-562.5882022830957,566.1797485351562,Ia,-63.67120466276222,2.5104074478149414,331.67000420329936,562.0553588867188,Ib,-453.76341276601573,0.4178650677204132,231.41310975466837,570.2496948242188,Ic,521.1839282640902,-1.3669899702072144,-105730.07243992564,107964.5859375,Va,21851.85572220119,2.8182213306427,34241.014980524276,107755.796875,Vb,-102170.76222320048,0.7237809300422668,71645.77217999539,108189.8828125,Vc,81067.4661730258,1780886515.5317225,True,-0.03965238854289055,ROCOF,10.81.0.175,,61530,8900564,261,1780886515.530595,50.00187683105469,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003573,254,1780886523.900564,1000000,0,0,False,2026-06-08T02:42:03.900564,128
-1.6830419301986694,-562.4096369546172,565.9712524414062,Ia,-63.394470189991175,2.510767936706543,331.58859216826596,562.1947021484375,Ib,-453.99547207834325,0.4185926616191864,231.77806781281373,570.2147827148438,Ic,520.9835176927339,-1.3665246963500977,-105727.65872022798,107972.515625,Va,21902.655362532456,2.8187143802642822,34192.53934943149,107761.796875,Vb,-102193.32227971815,0.7242608070373535,71689.45453126672,108197.109375,Vc,81038.48830102371,1780886515.5518208,True,0.013975999318063259,ROCOF,10.81.0.175,,61530,9236176,263,1780886515.550593,50.00394821166992,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003649,254,1780886524.236176,1000000,0,0,False,2026-06-08T02:42:04.236176,128
-1.6825584173202515,-562.3280126796034,565.8583374023438,Ia,-63.109937122077,2.511537790298462,331.16389680990517,562.0672607421875,Ib,-454.1476401434942,0.4187132716178894,231.82186808212447,570.16796875,Ic,520.9127893106629,-1.3662980794906616,-105727.42001583363,107977.34375,Va,21927.594945665296,2.8192408084869385,34132.520001507386,107742.171875,Vb,-102192.69386159041,0.7247345447540283,71734.83974287208,108207.671875,Vc,81012.42509437751,1780886515.5717058,True,0.0013591835740953684,ROCOF,10.81.0.175,,61530,9571670,265,1780886515.570582,50.003448486328125,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003725,254,1780886524.57167,1000000,0,0,False,2026-06-08T02:42:04.571670,128
-1.6818780899047852,-562.6990437132445,566.1885986328125,Ia,-62.76396598358202,2.5119376182556152,331.09615217944145,562.2606201171875,Ib,-454.4362914056627,0.419039249420166,231.98118174943716,570.1422119140625,Ic,520.8136644908565,-1.3655012845993042,-105692.65212085644,107959.7109375,Va,22008.236489282324,2.819662570953369,34093.59089585561,107755.3671875,Vb,-102219.5980110418,0.7250894904136658,71753.82872145307,108192.953125,Vc,80975.94191931837,1780886515.5917609,True,-0.006142369471490383,ROCOF,10.81.0.175,,61530,9907197,267,1780886515.590584,50.00395202636719,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003801,254,1780886524.907197,1000000,0,0,False,2026-06-08T02:42:04.907197,128
-1.6818288564682007,-562.5542457067685,566.039794921875,Ia,-62.71977417439427,2.512448787689209,330.94552458792964,562.3994750976562,Ib,-454.7177468994798,0.4196246564388275,232.29256992571663,570.1582641601562,Ic,520.6924314289853,-1.3653935194015503,-105698.15750607145,107967.7578125,Va,22021.267603849814,2.820270538330078,34028.75640436306,107746.875,Vb,-102232.24936309551,0.7256463766098022,71800.15107848702,108194.8203125,Vc,80937.36743655926,1780886515.6118104,True,0.0001960974041139707,ROCOF,10.81.0.175,,61530,10242742,269,1780886515.610606,50.00320816040039,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003877,254,1780886525.242742,1000000,0,0,False,2026-06-08T02:42:05.242742,128
-1.6813609600067139,-562.0169429905715,565.4697265625,Ia,-62.39364911752812,2.5130722522735596,330.16752901408495,561.5585327148438,Ib,-454.24375444201945,0.4202418327331543,232.31546871250976,569.4268188476562,Ic,519.8811643249335,-1.3645761013031006,-105676.5045974013,107964.0625,Va,22106.903165738244,2.8206377029418945,34001.465987010015,107779.359375,Vb,-102275.562174058,0.7261607646942139,71841.06929099347,108193.7578125,Vc,80899.62912595198,1780886515.632031,True,0.02470068261027336,ROCOF,10.81.0.175,,61530,10578269,271,1780886515.630585,50.004520416259766,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721003953,254,1780886525.578269,1000000,0,0,False,2026-06-08T02:42:05.578269,128
-1.680366039276123,-562.2125170149857,565.6043090820312,Ia,-61.84917270130982,2.5135273933410645,329.9574145719144,561.5528564453125,Ib,-454.3893871459891,0.4210413694381714,232.7161908221481,569.3904418945312,Ic,519.6620535021574,-1.3643219470977783,-105673.27599553973,107966.5078125,Va,22134.26189411131,2.8210926055908203,33955.17578853819,107780.1171875,Vb,-102291.73817137288,0.726682722568512,71883.503705623,108194.0859375,Vc,80862.36533057154,1780886515.6517904,True,0.008510582149028778,ROCOF,10.81.0.175,,61530,10913813,273,1780886515.650577,50.004615783691406,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721004029,254,1780886525.913813,1000000,0,0,False,2026-06-08T02:42:05.913813,128
-1.6801737546920776,-561.981656891773,565.360107421875,Ia,-61.71440983475042,2.5139968395233154,329.7536361036809,561.5691528320312,Ib,-454.5574252928737,0.4209754168987274,232.64807089278466,569.3076171875,Ic,519.6018072501047,-1.3638750314712524,-105686.10439007691,107989.734375,Va,22186.258567699577,2.82155704498291,33905.04869991747,107771.8046875,Vb,-102299.60683334453,0.7271704077720642,71939.15479527685,108218.4921875,Vc,80845.5320885279,1780886515.6717253,True,-0.008924662135541439,ROCOF,10.81.0.175,,61530,11249358,275,1780886515.67058,50.002647399902344,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721004105,254,1780886526.249358,1000000,0,0,False,2026-06-08T02:42:06.249358,128
-1.6796797513961792,-562.1208634004786,565.4695434570312,Ia,-61.448673764401484,2.5143916606903076,329.4815458829896,561.411376953125,Ib,-454.559836649653,0.42178618907928467,233.0436111875011,569.2449340820312,Ic,519.3558224018914,-1.363256812095642,-105658.61513359079,107975.6796875,Va,22248.69551298097,2.822075843811035,33851.04853149942,107768.8671875,Vb,-102314.39413980364,0.7275528311729431,71953.28478586864,108193.2578125,Vc,80799.16982621652,1780886515.6917942,True,0.0038094271440058947,ROCOF,10.81.0.175,,61530,11584902,277,1780886515.690594,50.004268646240234,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721004181,254,1780886526.584902,1000000,0,0,False,2026-06-08T02:42:06.584902,128
-1.6790351867675781,-562.0240715440991,565.3324584960938,Ia,-61.07152883489138,2.5150179862976074,329.18733040889725,561.395263671875,Ib,-454.75305779233366,0.4224132001399994,233.43549084849562,569.4066162109375,Ic,519.3570700367059,-1.362783670425415,-105645.21763358546,107972.7578125,Va,22298.081101053154,2.8225653171539307,33803.49550792019,107776.9375,Vb,-102338.61416066237,0.7280266880989075,71991.97982613363,108193.8828125,Vc,80765.53174937036,1780886515.711573,True,0.011538655497133732,ROCOF,10.81.0.175,,61530,11920480,279,1780886515.710578,50.00442123413086,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721004257,254,1780886526.92048,1000000,0,0,False,2026-06-08T02:42:06.920480,128
-1.6786723136901855,-562.4068191368224,565.6951904296875,Ia,-60.90663562931377,2.515136957168579,329.3046645495951,561.6876831054688,Ib,-455.0291103416002,0.42267414927482605,233.6641200363867,569.6336059570312,Ic,519.5031511388852,-1.3623621463775635,-105647.13660032839,107984.3359375,Va,22345.00695937249,2.8228759765625,33774.95730678214,107787.328125,Vb,-102358.97793184269,0.7284367680549622,72043.51537385097,108221.5546875,Vc,80756.65168614443,1780886515.7316124,True,-0.019672010093927383,ROCOF,10.81.0.175,,61530,12256377,281,1780886515.730604,50.002498626708984,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886515,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721004333,254,1780886527.256377,1000000,0,0,False,2026-06-08T02:42:07.256377,128
