[2026-05-26T19:46:22.253401] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.273057] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.293602] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.313664] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.333512] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.353629] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.373458] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.392679] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.413643] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.433574] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
