timestamp,Va_mag,Va_ang,Vb_mag,Vb_ang,Vc_mag,Vc_ang,Ia_mag,Ia_ang,Ib_mag,Ib_ang,Ic_mag,Ic_ang,frequency,rocof
2026-02-10 14:07:22,132242.32,175.48,131468.1,55.47,132247.72,-64.53,247.28,-5.19,246.98,-125.26,246.92,114.7,59.9999,0.0389
2026-02-10 14:07:22,132243.62,175.47,131468.22,55.47,132248.19,-64.53,247.26,-5.14,246.79,-125.2,247.3,114.66,59.9994,-0.0512
2026-02-10 14:07:22,132244.41,175.47,131467.61,55.46,132248.66,-64.54,247.29,-5.22,246.93,-125.24,247.59,114.62,59.9989,-0.0345
2026-02-10 14:07:22,132243.74,175.47,131467.44,55.46,132248.84,-64.54,247.31,-5.27,247.13,-125.31,247.6,114.62,59.9996,0.0614
2026-02-10 14:07:22,132243.24,175.46,131467.83,55.46,132248.83,-64.54,247.3,-5.26,247.18,-125.33,247.35,114.65,59.9998,0.0153
2026-02-10 14:07:22,132242.77,175.46,131468.06,55.46,132248.84,-64.55,247.3,-5.25,247.21,-125.33,247.1,114.68,59.9992,-0.0603
2026-02-10 14:07:22,132242.74,175.46,131468.66,55.45,132248.92,-64.55,247.27,-5.19,247.27,-125.36,247.1,114.68,59.9992,0.0082
2026-02-10 14:07:22,132243.81,175.45,131469.22,55.45,132248.77,-64.56,247.25,-5.12,247.34,-125.38,247.15,114.67,59.9998,0.0504
2026-02-10 14:07:22,132244.03,175.45,131468.5,55.45,132248.7,-64.56,247.25,-5.12,247.36,-125.39,247.42,114.64,59.9995,-0.0254
2026-02-10 14:07:22,132242.61,175.44,131467.74,55.44,132248.49,-64.56,247.27,-5.18,247.24,-125.34,247.59,114.63,59.9989,-0.0501
2026-02-10 14:07:22,132242.47,175.44,131468.47,55.44,132248.28,-64.57,247.3,-5.26,246.96,-125.25,247.5,114.63,59.9992,0.0313
2026-02-10 14:07:22,132243.43,175.44,131468.6,55.43,132248.12,-64.57,247.3,-5.26,247.03,-125.28,247.49,114.64,59.9999,0.0538
2026-02-10 14:07:22,132243.8,175.44,131467.76,55.43,132248.05,-64.57,247.3,-5.25,247.29,-125.36,247.52,114.63,59.9997,-0.0252
2026-02-10 14:07:22,132243.77,175.43,131468.02,55.43,132247.75,-64.58,247.3,-5.25,247.34,-125.38,247.58,114.63,59.999,-0.0587
2026-02-10 14:07:22,132244.67,175.43,131468.58,55.42,132246.86,-64.58,247.3,-5.25,247.27,-125.36,247.51,114.63,59.9991,0.0209
2026-02-10 14:07:22,132245.08,175.42,131468.58,55.42,132246.28,-64.58,247.3,-5.25,247.08,-125.29,247.34,114.65,59.9999,0.0642
2026-02-10 14:07:22,132243.69,175.42,131468.4,55.42,132247.07,-64.59,247.3,-5.25,247.06,-125.29,247.42,114.64,59.9998,-0.0169
2026-02-10 14:07:22,132243.05,175.42,131468.76,55.41,132247.63,-64.59,247.3,-5.25,247.27,-125.36,247.57,114.64,59.999,-0.0666
2026-02-10 14:07:22,132243.7,175.41,131468.53,55.41,132247.06,-64.6,247.3,-5.25,247.31,-125.37,247.51,114.63,59.9989,0.004
2026-02-10 14:07:22,132243.9,175.41,131467.2,55.4,132247.1,-64.6,247.3,-5.25,247.28,-125.36,247.31,114.54,59.9998,0.071
2026-02-10 14:07:22,132244.19,175.41,131466.69,55.4,132247.66,-64.6,247.29,-5.24,247.28,-125.36,247.15,114.48,59.9999,0.0002
2026-02-10 14:07:22,132244.67,175.4,131467.84,55.4,132247.75,-64.61,247.3,-5.25,247.28,-125.36,247.18,114.48,59.999,-0.0716
2026-02-10 14:07:22,132243.89,175.4,131469.14,55.39,132248.3,-64.61,247.34,-5.35,247.28,-125.36,247.14,114.56,59.999,0.0091
2026-02-10 14:07:22,132243.1,175.4,131468.82,55.39,132248.78,-64.61,247.37,-5.42,247.28,-125.36,247.05,114.63,59.9999,0.07
2026-02-10 14:07:22,132243.71,175.39,131468.23,55.39,132248.28,-64.62,247.34,-5.35,247.28,-125.36,247.26,114.62,59.9997,-0.0277
2026-02-10 14:07:22,132244.49,175.39,131468.33,55.38,132247.49,-64.62,247.3,-5.25,247.28,-125.36,247.38,114.58,59.9989,-0.0619
2026-02-10 14:07:22,132244.0,175.38,131468.7,55.38,132247.62,-64.63,247.29,-5.23,247.28,-125.36,247.22,114.51,59.9991,0.0259
2026-02-10 14:07:22,132242.8,175.38,131468.92,55.38,132248.39,-64.63,247.3,-5.25,247.28,-125.36,247.2,114.49,59.9998,0.0585
2026-02-10 14:07:22,132242.35,175.38,131468.65,55.37,132248.52,-64.63,247.34,-5.35,247.28,-125.36,247.23,114.5,59.9998,-0.0067
2026-02-10 14:07:22,132242.94,175.38,131468.89,55.37,132247.77,-64.63,247.37,-5.43,247.28,-125.36,247.21,114.5,59.9991,-0.0627
2026-02-10 14:07:22,132244.29,175.37,131469.03,55.37,132247.17,-64.64,247.36,-5.39,247.28,-125.36,247.22,114.5,59.9992,0.017
2026-02-10 14:07:22,132244.93,175.37,131468.33,55.36,132247.83,-64.64,247.31,-5.28,247.28,-125.36,247.28,114.53,59.9998,0.0519
2026-02-10 14:07:23,132244.14,175.36,131468.23,55.36,132248.41,-64.64,247.29,-5.23,247.28,-125.36,247.27,114.52,59.9994,-0.0427
2026-02-10 14:07:23,132242.9,175.36,131468.73,55.36,132248.08,-64.65,247.29,-5.23,247.28,-125.36,247.19,114.48,59.9989,-0.034
2026-02-10 14:07:23,132242.27,175.36,131468.19,55.35,132247.65,-64.65,247.31,-5.28,247.28,-125.36,247.17,114.47,59.9994,0.0461
2026-02-10 14:07:23,132242.55,175.35,131467.36,55.35,132247.41,-64.65,247.34,-5.36,247.28,-125.36,247.18,114.48,60.0,0.0406
2026-02-10 14:07:23,132243.39,175.35,131467.23,55.35,132247.56,-64.66,247.32,-5.31,247.28,-125.36,247.3,114.54,59.9996,-0.0421
2026-02-10 14:07:23,132244.05,175.35,131466.78,55.34,132247.42,-64.66,247.3,-5.26,247.28,-125.36,247.35,114.57,59.9987,-0.0636
2026-02-10 14:07:23,132244.54,175.34,131466.91,55.34,132247.4,-64.67,247.31,-5.27,247.28,-125.36,247.24,114.51,59.9991,0.0435
2026-02-10 14:07:23,132244.17,175.34,131468.29,55.33,132247.73,-64.67,247.3,-5.25,247.28,-125.36,247.2,114.49,60.0,0.0682
2026-02-10 14:07:23,132243.16,175.34,131468.19,55.33,132248.21,-64.67,247.3,-5.24,247.28,-125.36,247.22,114.5,59.9995,-0.0488
2026-02-10 14:07:23,132243.06,175.33,131466.83,55.33,132248.45,-64.68,247.33,-5.33,247.29,-125.36,247.21,114.5,59.9989,-0.0489
2026-02-10 14:07:23,132243.91,175.33,131466.73,55.32,132248.17,-64.68,247.36,-5.41,247.32,-125.35,247.21,114.5,59.9995,0.0541
2026-02-10 14:07:23,132244.42,175.33,131467.39,55.32,132248.34,-64.68,247.36,-5.41,247.21,-125.36,247.21,114.5,59.9998,0.0224
2026-02-10 14:07:23,132244.14,175.32,131467.66,55.32,132248.55,-64.69,247.36,-5.4,247.11,-125.48,247.21,114.5,59.9992,-0.0544
2026-02-10 14:07:23,132244.31,175.32,131468.32,55.31,132248.24,-64.69,247.36,-5.4,247.46,-125.53,247.21,114.5,59.9991,-0.0013
2026-02-10 14:07:23,132244.33,175.31,131468.88,55.31,132247.93,-64.69,247.4,-5.4,247.75,-125.48,247.21,114.5,59.9997,0.0555
2026-02-10 14:07:23,132244.03,175.31,131468.3,55.31,132247.51,-64.7,247.31,-5.4,247.48,-125.51,247.21,114.5,59.9997,-0.0148
2026-02-10 14:07:23,132244.44,175.31,131467.78,55.3,132247.83,-64.7,247.08,-5.41,247.09,-125.58,247.21,114.5,59.999,-0.0559
2026-02-10 14:07:23,132245.61,175.3,131468.27,55.3,132248.58,-64.71,247.17,-5.41,247.05,-125.58,247.21,114.5,59.9992,0.0279
2026-02-10 14:07:23,132246.18,175.3,131468.84,55.29,132248.66,-64.71,247.36,-5.4,247.3,-125.5,247.21,114.5,59.9998,0.0487
2026-02-10 14:07:23,132244.67,175.3,131468.58,55.29,132248.28,-64.71,247.33,-5.4,247.62,-125.46,247.21,114.5,59.9994,-0.0395
2026-02-10 14:07:23,132243.05,175.29,131467.86,55.29,132247.39,-64.72,247.32,-5.4,247.75,-125.48,247.21,114.5,59.9989,-0.0447
2026-02-10 14:07:23,132243.23,175.29,131467.53,55.28,132247.09,-64.72,247.36,-5.4,247.74,-125.49,247.21,114.5,59.9993,0.0448
2026-02-10 14:07:23,132243.34,175.29,131468.05,55.28,132247.73,-64.72,247.36,-5.4,247.48,-125.52,247.21,114.5,60.0,0.0524
2026-02-10 14:07:23,132243.46,175.28,131468.33,55.28,132248.27,-64.73,247.36,-5.4,247.13,-125.6,247.21,114.5,59.9996,-0.0442
2026-02-10 14:07:23,132244.6,175.28,131468.19,55.27,132248.53,-64.73,247.36,-5.4,247.13,-125.57,247.21,114.5,59.9989,-0.0483
2026-02-10 14:07:23,132245.11,175.27,131468.11,55.27,132248.53,-64.73,247.36,-5.4,247.18,-125.44,247.21,114.5,59.9995,0.0496
2026-02-10 14:07:23,132244.27,175.27,131468.0,55.27,132248.1,-64.74,247.36,-5.4,247.14,-125.47,247.21,114.5,59.9997,0.0125
2026-02-10 14:07:23,132243.92,175.27,131468.22,55.26,132247.6,-64.74,247.36,-5.4,247.23,-125.59,247.21,114.5,59.999,-0.0553
2026-02-10 14:07:23,132244.26,175.26,131467.95,55.26,132246.99,-64.75,247.36,-5.4,247.47,-125.56,247.19,114.5,59.9993,0.0293
2026-02-10 14:07:23,132244.22,175.26,131467.35,55.26,132246.9,-64.75,247.36,-5.4,247.53,-125.44,247.22,114.49,59.9999,0.045
2026-02-10 14:07:23,132243.56,175.26,131467.5,55.25,132247.25,-64.75,247.36,-5.4,247.14,-125.43,247.29,114.49,59.9994,-0.0461
2026-02-10 14:07:23,132242.45,175.25,131467.23,55.25,132247.17,-64.76,247.36,-5.4,246.85,-125.5,247.27,114.49,59.999,-0.0293
2026-02-10 14:07:23,132241.89,175.25,131466.62,55.24,132247.3,-64.76,247.35,-5.4,247.01,-125.56,247.18,114.5,59.9995,0.0507
2026-02-10 14:07:23,132242.24,175.25,131466.75,55.24,132247.48,-64.76,247.39,-5.4,247.14,-125.58,247.17,114.5,59.9998,0.0203
2026-02-10 14:07:23,132243.08,175.24,131467.11,55.24,132247.33,-64.77,247.28,-5.41,247.11,-125.57,247.46,114.47,59.9991,-0.0647
2026-02-10 14:07:23,132243.73,175.24,131467.53,55.23,132247.38,-64.77,246.95,-5.41,247.1,-125.57,247.59,114.46,59.9989,-0.0091
2026-02-10 14:07:23,132244.51,175.23,131468.37,55.23,132248.14,-64.78,247.07,-5.4,247.11,-125.58,247.28,114.49,59.9997,0.0712
2026-02-10 14:07:23,132244.86,175.23,131468.04,55.23,132248.38,-64.78,247.4,-5.38,247.12,-125.57,247.15,114.5,59.9998,-0.0043
2026-02-10 14:07:23,132244.16,175.23,131467.14,55.22,132247.56,-64.78,247.4,-5.38,247.42,-125.53,247.21,114.5,59.999,-0.0651
2026-02-10 14:07:23,132243.81,175.22,131467.41,55.22,132246.47,-64.79,247.16,-5.4,247.58,-125.5,247.22,114.5,59.9992,0.0217
2026-02-10 14:07:23,132243.89,175.22,131467.69,55.22,132246.38,-64.79,247.12,-5.4,247.29,-125.55,247.23,114.51,60.0,0.0652
2026-02-10 14:07:23,132244.07,175.22,131467.67,55.21,132246.95,-64.79,247.33,-5.4,247.12,-125.57,247.26,114.52,59.9996,-0.0412
2026-02-10 14:07:23,132243.55,175.21,131467.66,55.21,132247.72,-64.8,247.38,-5.4,247.14,-125.57,247.14,114.46,59.9988,-0.0624
2026-02-10 14:07:23,132242.43,175.21,131468.15,55.2,132248.08,-64.8,247.34,-5.4,247.07,-125.58,246.98,114.38,59.9991,0.0358
2026-02-10 14:07:23,132242.51,175.21,131468.88,55.2,132247.61,-64.8,247.36,-5.4,247.2,-125.56,247.09,114.43,59.9998,0.0552
2026-02-10 14:07:23,132243.67,175.2,131468.2,55.2,132247.14,-64.81,247.36,-5.4,247.57,-125.5,247.24,114.51,59.9998,-0.012
2026-02-10 14:07:23,132244.55,175.2,131467.0,55.19,132247.16,-64.81,247.36,-5.4,247.47,-125.52,247.18,114.48,59.9991,-0.052
2026-02-10 14:07:23,132244.12,175.19,131467.0,55.19,132246.72,-64.81,247.36,-5.41,247.1,-125.58,247.06,114.43,59.9991,0.0032
2026-02-10 14:07:23,132242.9,175.19,131467.72,55.19,132246.06,-64.82,247.36,-5.41,247.06,-125.58,247.01,114.42,59.9997,0.0507
2026-02-10 14:07:23,132242.58,175.19,131467.95,55.18,132246.09,-64.82,247.36,-5.4,247.13,-125.57,246.89,114.39,59.9996,-0.0171
2026-02-10 14:07:23,132242.43,175.18,131468.41,55.18,132247.0,-64.82,247.38,-5.46,247.12,-125.57,247.03,114.33,59.999,-0.045
2026-02-10 14:07:23,132242.58,175.18,131469.25,55.17,132247.86,-64.83,247.42,-5.56,247.12,-125.57,247.47,114.3,59.9994,0.0372
2026-02-10 14:07:23,132243.5,175.18,131469.22,55.17,132247.72,-64.83,247.43,-5.57,247.12,-125.57,247.61,114.3,59.9999,0.0357
2026-02-10 14:07:23,132244.1,175.17,131468.14,55.17,132247.37,-64.83,247.42,-5.56,247.12,-125.57,247.53,114.31,59.9993,-0.0506
2026-02-10 14:07:23,132243.89,175.17,131467.38,55.16,132247.67,-64.84,247.42,-5.56,247.12,-125.57,247.52,114.29,59.9989,-0.0272
2026-02-10 14:07:23,132243.26,175.16,131467.95,55.16,132248.0,-64.84,247.44,-5.56,247.12,-125.57,247.43,114.3,59.9995,0.0551
2026-02-10 14:07:23,132242.84,175.16,131469.06,55.16,132247.7,-64.84,247.51,-5.56,247.11,-125.58,247.28,114.32,59.9999,0.0201
2026-02-10 14:07:23,132243.2,175.16,131469.29,55.15,132247.69,-64.85,247.37,-5.56,247.05,-125.59,247.41,114.31,59.9992,-0.0585
2026-02-10 14:07:23,132243.57,175.15,131469.46,55.15,132247.52,-64.85,246.89,-5.57,246.94,-125.6,247.55,114.29,59.9989,-0.014
2026-02-10 14:07:23,132243.74,175.15,131469.86,55.15,132246.97,-64.86,246.71,-5.57,246.77,-125.63,247.54,114.29,59.9995,0.0536
2026-02-10 14:07:24,132243.58,175.15,131469.45,55.14,132247.17,-64.86,247.19,-5.56,246.72,-125.64,247.54,114.29,59.9998,0.0161
2026-02-10 14:07:24,132243.15,175.14,131468.71,55.14,132247.14,-64.86,247.4,-5.56,246.96,-125.6,247.54,114.29,59.9993,-0.0498
2026-02-10 14:07:24,132243.25,175.14,131468.72,55.13,132247.1,-64.87,246.92,-5.57,247.11,-125.58,247.54,114.29,59.999,-0.0198
2026-02-10 14:07:24,132243.74,175.14,131469.02,55.13,132247.56,-64.87,246.6,-5.58,247.16,-125.57,247.54,114.29,59.9996,0.0572
2026-02-10 14:07:24,132243.94,175.14,131468.36,55.13,132246.67,-64.87,246.81,-5.57,247.03,-125.59,247.54,114.29,59.9999,0.0176
2026-02-10 14:07:24,132244.09,175.13,131467.33,55.13,132246.08,-64.88,247.23,-5.56,246.72,-125.65,247.53,114.29,59.9992,-0.0584
2026-02-10 14:07:24,132243.88,175.13,131467.66,55.12,132247.37,-64.88,247.44,-5.56,246.85,-125.62,247.56,114.29,59.9989,-0.022
2026-02-10 14:07:24,132243.51,175.12,131468.44,55.12,132248.3,-64.89,247.46,-5.56,247.12,-125.57,247.52,114.29,59.9995,0.0594
2026-02-10 14:07:24,132243.44,175.12,131468.08,55.11,132248.19,-64.89,247.47,-5.56,247.3,-125.63,247.22,114.33,59.9999,0.0193
2026-02-10 14:07:24,132243.13,175.12,131468.02,55.11,132247.86,-64.89,247.43,-5.56,247.52,-125.71,247.22,114.33,59.9991,-0.0665
2026-02-10 14:07:24,132242.57,175.11,131468.12,55.1,132248.33,-64.9,247.42,-5.56,247.35,-125.65,247.52,114.29,59.9989,-0.0103
2026-02-10 14:07:24,132243.45,175.11,131467.28,55.1,132248.36,-64.9,247.42,-5.56,247.03,-125.59,247.56,114.29,59.9997,0.0693
2026-02-10 14:07:24,132244.2,175.1,131467.56,55.1,132247.61,-64.9,247.46,-5.56,246.76,-125.63,247.53,114.29,59.9999,0.0074
2026-02-10 14:07:24,132244.04,175.1,131468.09,55.1,132247.13,-64.91,247.49,-5.56,246.76,-125.64,247.54,114.29,59.9991,-0.066
2026-02-10 14:07:24,132243.81,175.09,131467.63,55.09,132247.61,-64.91,247.18,-5.56,247.08,-125.65,247.54,114.29,59.9989,-0.0133
2026-02-10 14:07:24,132243.44,175.09,131467.51,55.09,132248.2,-64.92,246.78,-5.57,247.23,-125.62,247.54,114.29,59.9997,0.0723
2026-02-10 14:07:24,132243.41,175.09,131467.0,55.09,132247.45,-64.92,246.73,-5.57,247.15,-125.57,247.54,114.29,59.9998,0.0035
2026-02-10 14:07:24,132244.15,175.09,131465.66,55.08,132246.91,-64.92,246.73,-5.57,246.88,-125.6,247.54,114.29,59.999,-0.0696
2026-02-10 14:07:24,132244.26,175.08,131465.7,55.08,132247.23,-64.93,246.73,-5.57,246.54,-125.67,247.58,114.29,59.9991,0.0174
2026-02-10 14:07:24,132243.54,175.08,131467.23,55.07,132247.39,-64.93,247.14,-5.56,246.73,-125.64,247.56,114.29,59.9998,0.0516
2026-02-10 14:07:24,132242.86,175.07,131468.42,55.07,132247.61,-64.93,247.51,-5.56,247.13,-125.57,247.29,114.32,59.9994,-0.0357
2026-02-10 14:07:24,132242.84,175.07,131468.19,55.06,132247.33,-64.94,247.16,-5.56,247.19,-125.56,247.26,114.32,59.999,-0.0337
2026-02-10 14:07:24,132243.53,175.07,131467.27,55.06,132247.09,-64.94,246.7,-5.57,247.2,-125.56,247.53,114.29,59.9994,0.0437
2026-02-10 14:07:24,132243.2,175.06,131466.7,55.06,132247.89,-64.94,246.97,-5.57,247.0,-125.59,247.57,114.29,59.9998,0.0289
2026-02-10 14:07:24,132242.19,175.06,131466.51,55.06,132248.42,-64.95,247.42,-5.56,246.56,-125.65,247.53,114.29,59.9993,-0.0456
2026-02-10 14:07:24,132241.9,175.05,131466.68,55.05,132248.11,-64.95,247.46,-5.56,246.52,-125.66,247.54,114.29,59.9989,-0.0312
2026-02-10 14:07:24,132242.07,175.05,131467.45,55.05,132247.5,-64.96,247.43,-5.56,246.97,-125.62,247.54,114.29,59.9995,0.0542
2026-02-10 14:07:24,132242.88,175.05,131468.89,55.04,132246.95,-64.96,247.5,-5.56,247.15,-125.57,247.54,114.29,60.0,0.0313
2026-02-10 14:07:24,132243.59,175.05,131468.34,55.04,132247.4,-64.96,247.54,-5.55,247.04,-125.56,247.54,114.29,59.9992,-0.0668
2026-02-10 14:07:24,132243.69,175.04,131466.61,55.03,132247.79,-64.97,247.26,-5.56,247.29,-125.64,247.56,114.3,59.9988,-0.0289
2026-02-10 14:07:24,132243.44,175.04,131466.89,55.03,132247.78,-64.97,247.08,-5.55,247.52,-125.71,247.57,114.3,59.9995,0.0668
2026-02-10 14:07:24,132242.95,175.03,131467.61,55.03,132248.41,-64.97,247.35,-5.54,247.07,-125.67,247.45,114.24,59.9999,0.027
2026-02-10 14:07:24,132242.7,175.03,131467.22,55.03,132248.47,-64.98,247.54,-5.59,246.76,-125.63,247.26,114.14,59.9993,-0.0577
2026-02-10 14:07:24,132243.13,175.02,131466.77,55.02,132247.93,-64.98,247.4,-5.69,247.3,-125.66,247.27,114.15,59.9988,-0.0348
2026-02-10 14:07:24,132243.7,175.02,131466.51,55.02,132247.83,-64.99,247.09,-5.75,247.63,-125.7,247.43,114.23,59.9994,0.059
2026-02-10 14:07:24,132243.29,175.02,131467.34,55.01,132247.88,-64.99,247.19,-5.73,247.28,-125.76,247.39,114.21,60.0001,0.0486
2026-02-10 14:07:24,132242.86,175.02,131467.89,55.01,132248.17,-64.99,247.44,-5.63,246.9,-125.78,247.26,114.15,59.9995,-0.0577
2026-02-10 14:07:24,132243.02,175.01,131467.35,55.01,132248.05,-65.0,247.43,-5.61,246.74,-125.73,247.25,114.14,59.9987,-0.0608
2026-02-10 14:07:24,132242.75,175.01,131467.5,55.0,132247.31,-65.0,247.52,-5.7,246.8,-125.76,247.26,114.14,59.9991,0.0442
2026-02-10 14:07:24,132242.08,175.0,131467.83,55.0,132246.97,-65.01,247.38,-5.73,247.06,-125.79,247.27,114.15,60.0,0.07
2026-02-10 14:07:24,132241.84,175.0,131468.04,55.0,132247.33,-65.01,246.98,-5.72,247.34,-125.74,247.27,114.15,59.9997,-0.0347
2026-02-10 14:07:24,132242.59,175.0,131468.88,54.99,132247.34,-65.01,247.15,-5.72,247.32,-125.74,247.27,114.15,59.9989,-0.0685
2026-02-10 14:07:24,132244.4,174.99,131468.81,54.99,132246.66,-65.02,247.46,-5.71,247.24,-125.74,247.27,114.15,59.9991,0.0315
2026-02-10 14:07:24,132244.5,174.99,131468.25,54.98,132246.47,-65.02,247.46,-5.71,247.1,-125.77,247.27,114.15,59.9999,0.0605
2026-02-10 14:07:24,132242.5,174.99,131468.33,54.98,132246.92,-65.02,247.49,-5.71,247.14,-125.76,247.27,114.15,59.9997,-0.0246
2026-02-10 14:07:24,132241.71,174.98,131468.72,54.98,132246.63,-65.03,247.23,-5.72,247.48,-125.7,247.27,114.15,59.999,-0.0581
2026-02-10 14:07:24,132242.78,174.98,131468.8,54.97,132247.01,-65.03,246.94,-5.72,247.29,-125.74,247.27,114.15,59.999,0.0127
2026-02-10 14:07:24,132243.91,174.97,131467.8,54.97,132247.2,-65.03,247.23,-5.72,246.95,-125.79,247.27,114.15,59.9998,0.0638
2026-02-10 14:07:24,132244.17,174.97,131466.89,54.97,132246.92,-65.04,247.48,-5.71,246.95,-125.79,247.27,114.15,59.9997,-0.0112
2026-02-10 14:07:24,132243.54,174.97,131467.0,54.96,132247.39,-65.04,247.48,-5.71,246.91,-125.8,247.27,114.15,59.9989,-0.068
2026-02-10 14:07:24,132243.07,174.96,131467.15,54.96,132247.6,-65.05,247.35,-5.71,247.06,-125.77,247.27,114.15,59.9991,0.0206
2026-02-10 14:07:24,132243.29,174.96,131467.6,54.95,132247.05,-65.05,247.0,-5.72,247.4,-125.72,247.27,114.15,59.9999,0.0666
2026-02-10 14:07:24,132243.62,174.96,131468.52,54.95,132246.47,-65.05,246.82,-5.73,247.24,-125.74,247.27,114.15,59.9996,-0.0339
2026-02-10 14:07:24,132243.57,174.95,131467.87,54.95,132246.61,-65.06,246.81,-5.73,246.92,-125.8,247.27,114.15,59.9989,-0.0576
2026-02-10 14:07:24,132243.79,174.95,131466.7,54.94,132247.24,-65.06,246.8,-5.73,246.95,-125.79,247.27,114.15,59.9993,0.047
2026-02-10 14:07:24,132243.79,174.94,131466.97,54.94,132247.52,-65.06,246.78,-5.73,246.99,-125.79,247.27,114.15,59.9999,0.0466
2026-02-10 14:07:24,132242.95,174.94,131468.34,54.94,132247.96,-65.07,246.96,-5.72,246.95,-125.78,247.27,114.15,59.9994,-0.0521
2026-02-10 14:07:24,132242.96,174.94,131468.3,54.93,132248.25,-65.07,247.39,-5.71,247.02,-125.74,247.27,114.15,59.9987,-0.0492
2026-02-10 14:07:24,132243.44,174.93,131467.31,54.93,132247.61,-65.08,247.27,-5.72,247.12,-125.78,247.27,114.15,59.9993,0.0552
2026-02-10 14:07:24,132243.7,174.93,131467.61,54.92,132247.48,-65.08,246.8,-5.73,247.12,-125.85,247.27,114.15,60.0,0.0521
2026-02-10 14:07:25,132243.47,174.93,131467.87,54.92,132248.11,-65.08,246.77,-5.73,246.97,-125.81,247.27,114.15,59.9995,-0.0506
2026-02-10 14:07:25,132242.71,174.92,131467.67,54.92,132247.89,-65.09,247.18,-5.72,246.86,-125.76,247.27,114.15,59.9988,-0.0526
2026-02-10 14:07:25,132242.72,174.92,131467.84,54.91,132247.82,-65.09,247.35,-5.71,246.9,-125.77,247.27,114.15,59.9992,0.0412
2026-02-10 14:07:25,132243.53,174.91,131467.16,54.91,132248.33,-65.09,246.93,-5.72,247.11,-125.83,247.27,114.15,60.0,0.059
2026-02-10 14:07:25,132243.33,174.91,131466.64,54.91,132248.64,-65.1,246.74,-5.73,247.34,-125.91,247.27,114.15,59.9996,-0.0399
2026-02-10 14:07:25,132242.9,174.91,131467.56,54.9,132248.67,-65.1,246.73,-5.73,247.4,-125.93,247.27,114.15,59.9989,-0.0572
2026-02-10 14:07:25,132243.81,174.9,131468.09,54.9,132248.3,-65.11,246.85,-5.72,247.35,-125.91,247.27,114.15,59.9993,0.0476
2026-02-10 14:07:25,132244.18,174.9,131467.97,54.9,132248.48,-65.11,247.26,-5.69,247.16,-125.85,247.27,114.15,60.0,0.0547
2026-02-10 14:07:25,132243.25,174.9,131467.89,54.89,132248.7,-65.11,247.2,-5.74,247.14,-125.84,247.27,114.15,59.9995,-0.053
2026-02-10 14:07:25,132242.74,174.89,131468.08,54.89,132247.67,-65.12,246.81,-5.78,247.35,-125.91,247.27,114.15,59.9988,-0.055
2026-02-10 14:07:25,132243.0,174.89,131468.47,54.88,132247.0,-65.12,246.76,-5.73,247.39,-125.92,247.27,114.15,59.9993,0.0543
2026-02-10 14:07:25,132243.1,174.89,131468.54,54.88,132247.72,-65.12,246.81,-5.7,247.36,-125.91,247.27,114.15,60.0,0.0506
2026-02-10 14:07:25,132243.12,174.88,131468.54,54.88,132247.99,-65.12,246.72,-5.72,247.34,-125.91,247.27,114.15,59.9996,-0.041
2026-02-10 14:07:25,132243.3,174.88,131468.52,54.88,132248.33,-65.13,246.9,-5.72,247.34,-125.91,247.27,114.15,59.9989,-0.0537
2026-02-10 14:07:25,132243.09,174.87,131468.45,54.87,132249.64,-65.13,247.34,-5.73,247.31,-125.9,247.28,114.15,59.999,0.0146
2026-02-10 14:07:25,132243.2,174.87,131468.57,54.87,132249.76,-65.14,247.21,-5.8,247.26,-125.88,247.28,114.16,59.9997,0.0602
2026-02-10 14:07:25,132243.91,174.87,131468.77,54.86,132248.28,-65.14,246.78,-5.8,247.34,-125.91,247.29,114.16,59.9998,-0.0005
2026-02-10 14:07:25,132244.28,174.87,131468.22,54.86,132248.0,-65.14,246.69,-5.76,247.41,-125.93,247.29,114.16,59.9992,-0.0555
2026-02-10 14:07:25,132244.43,174.86,131467.12,54.86,132249.33,-65.15,246.82,-5.74,247.29,-125.89,247.3,114.17,59.9992,0.0078
2026-02-10 14:07:25,132244.31,174.86,131467.41,54.85,132249.32,-65.15,247.18,-5.71,247.18,-125.86,247.26,114.15,59.9998,0.0547
2026-02-10 14:07:25,132243.9,174.86,131468.2,54.85,132248.19,-65.15,247.2,-5.76,247.12,-125.84,247.26,114.14,59.9997,-0.0193
2026-02-10 14:07:25,132243.77,174.85,131467.66,54.85,132247.53,-65.16,246.92,-5.88,247.14,-125.84,247.3,114.16,59.9989,-0.0603
2026-02-10 14:07:25,132243.54,174.85,131467.32,54.84,132247.11,-65.16,246.85,-5.86,247.33,-125.9,247.29,114.16,59.9991,0.0204
2026-02-10 14:07:25,132243.21,174.84,131467.7,54.84,132247.03,-65.16,246.89,-5.78,247.4,-125.93,247.3,114.16,59.9998,0.0608
2026-02-10 14:07:25,132243.13,174.84,131467.78,54.84,132247.51,-65.17,246.98,-5.84,247.36,-125.91,247.21,114.12,59.9997,-0.0189
2026-02-10 14:07:25,132243.13,174.84,131468.0,54.83,132247.86,-65.17,247.1,-5.89,247.36,-125.91,247.07,114.04,59.999,-0.0565
2026-02-10 14:07:25,132243.07,174.83,131467.78,54.83,132247.95,-65.18,247.17,-5.88,247.36,-125.91,247.15,114.09,59.9991,0.0157
2026-02-10 14:07:25,132242.69,174.83,131467.61,54.82,132247.95,-65.18,247.05,-5.88,247.36,-125.91,247.3,114.17,59.9997,0.0512
