IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl
-1.7284084558486938,-557.1511196261941,564.1437377929688,Ia,-88.54821731858989,2.465430498123169,350.51524563346703,560.1036987304688,Ib,-436.8697928560202,0.3728075623512268,206.90522942211825,568.0595703125,Ic,529.0386578137771,-1.4026241302490234,-106148.53405008113,107667.46875,Va,18021.446835673152,2.782691478729248,37749.660744390305,107473.6796875,Vb,-100625.8164650344,0.6882184147834778,68533.94941008657,107899.9296875,Vc,83339.62205831712,1780857166.2799098,True,-0.029267998412251472,ROCOF,10.81.0.175,,52714,13956043,47,1780857166.279114,50.00359344482422,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12656994,254,1780857178.956043,1000000,0,0,False,2026-06-07T18:32:58.956043,128
-1.7274105548858643,-556.5835709313883,563.47998046875,Ia,-87.88866228545731,2.4667296409606934,349.69193288095687,559.69482421875,Ib,-437.0055472591141,0.37408602237701416,207.40202720225466,567.5686645507812,Ic,528.3167497745576,-1.4016788005828857,-106133.26786105595,107669.3125,Va,18122.094452794445,2.783658027648926,37639.34411643779,107436.4609375,Vb,-100627.39643486432,0.6890771985054016,68599.73267397285,107890.8671875,Vc,83273.74075619652,1780857166.2997115,True,0.019467826932668686,ROCOF,10.81.0.175,,52714,14291587,49,1780857166.299105,50.00841522216797,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657070,254,1780857179.291587,1000000,0,0,False,2026-06-07T18:32:59.291587,128
-1.7264399528503418,-556.3247378127136,563.1318969726562,Ia,-87.29444132152882,2.4673235416412354,349.2164635910406,559.3490600585938,Ib,-436.94305412192983,0.3747990131378174,207.58227724452578,567.0322265625,Ic,527.6695406543789,-1.4007850885391235,-106094.42273671951,107646.375,Va,18213.05890845568,2.7845804691314697,37549.980883014425,107446.40625,Vb,-100671.39192305473,0.6899454593658447,68663.1389861199,107876.9296875,Vc,83203.39718650075,1780857166.3199952,True,0.0026626712642610073,ROCOF,10.81.0.175,,52714,14627182,51,1780857166.319138,50.0065803527832,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657146,254,1780857179.627182,1000000,0,0,False,2026-06-07T18:32:59.627182,128
-1.7261005640029907,-556.3623525075228,563.1400146484375,Ia,-87.10688153376466,2.4678659439086914,348.9032914066701,559.22705078125,Ib,-437.0370551464567,0.3752787113189697,207.84383183274863,567.0552978515625,Ic,527.591368760525,-1.4000999927520752,-106105.23259683748,107670.03125,Va,18289.757924778434,2.785374879837036,37476.58237572552,107465.296875,Vb,-100718.89497937982,0.6906872391700745,68733.81237645104,107891.015625,Vc,83163.29892923211,1780857166.3399749,True,-0.029116854071617126,ROCOF,10.81.0.175,,52714,14962692,53,1780857166.339133,50.00475311279297,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657222,254,1780857179.962692,1000000,0,0,False,2026-06-07T18:32:59.962692,128
-1.724635362625122,-556.7030177623247,563.356201171875,Ia,-86.32473233741761,2.4690115451812744,348.41600542790525,559.2489013671875,Ib,-437.4535642123265,0.3762624263763428,208.46762268364594,567.3407592773438,Ic,527.6521462384304,-1.399167537689209,-106067.85630507437,107649.453125,Va,18385.173835394377,2.78620982170105,37390.58020791903,107459.8515625,Vb,-100745.04558314373,0.6919890642166138,68836.55469391441,107882.453125,Vc,83067.15614573278,1780857166.3599174,True,0.04095996171236038,ROCOF,10.81.0.175,,52714,15298254,55,1780857166.359117,50.00883865356445,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657298,254,1780857180.298254,1000000,0,0,False,2026-06-07T18:33:00.298254,128
-1.7243824005126953,-556.4465958964897,563.0746459960938,Ia,-86.14083165859843,2.47006893157959,347.8995948565495,559.1626586914062,Ib,-437.75421274214,0.3770632743835449,208.86756243229766,567.2794799804688,Ic,527.4280517478202,-1.3980740308761597,-106044.29453239196,107646.0078125,Va,18500.556615845777,2.78720760345459,37281.90419942008,107436.40625,Vb,-100760.31464411126,0.6925345659255981,68866.07006473448,107857.7265625,Vc,83010.56302104027,1780857166.3797672,True,0.026467621326446533,ROCOF,10.81.0.175,,52714,15633764,57,1780857166.379108,50.00629806518555,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657374,254,1780857180.633764,1000000,0,0,False,2026-06-07T18:33:00.633764,128
-1.723785400390625,-555.9410879964595,562.51123046875,Ia,-85.72275707640313,2.470627784729004,347.2980740576814,558.5887451171875,Ib,-437.4990673446282,0.3777683973312378,208.96649133296629,566.53955078125,Ic,526.592886487664,-1.3972877264022827,-106025.13603948771,107641.359375,Va,18583.131488154042,2.788125514984131,37194.85135636366,107452.15625,Vb,-100809.2699872012,0.6936337947845459,68965.72226889528,107870.9375,Vc,82944.97157187112,1780857166.399688,True,-0.02351769246160984,ROCOF,10.81.0.175,,52714,15969342,59,1780857166.399105,50.006187438964844,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657450,254,1780857180.969342,1000000,0,0,False,2026-06-07T18:33:00.969342,128
-1.7222356796264648,-556.035556317375,562.4730834960938,Ia,-84.85534613936206,2.472303867340088,346.50568242336806,558.4942626953125,Ib,-438.00645373315757,0.37914952635765076,209.59515564174416,566.2736206054688,Ic,526.0567308999472,-1.3964824676513672,-106006.30577072605,107637.46875,Va,18667.828361932257,2.78882098197937,37126.78695300826,107458.1015625,Vb,-100840.69258966095,0.694410502910614,69027.73074555176,107867.1953125,Vc,82888.5047078582,1780857166.4197655,True,0.026812052354216576,ROCOF,10.81.0.175,,52714,16304853,61,1780857166.419114,50.00912857055664,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657526,254,1780857181.304853,1000000,0,0,False,2026-06-07T18:33:01.304853,128
-1.721327781677246,-555.5652798993606,561.9197387695312,Ia,-84.26750612877663,2.4729950428009033,345.9680951346375,558.1155395507812,Ib,-437.94866438541635,0.3797924220561981,209.8650449796918,566.0894775390625,Ic,525.7508530436453,-1.3956680297851562,-106008.69918810089,107655.375,Va,18757.277596638705,2.7898483276367188,37019.57572976351,107447.671875,Vb,-100868.9903000222,0.6953034400939941,69117.89306079627,107892.4453125,Vc,82846.22269208859,1780857166.4399118,True,0.018557926639914513,ROCOF,10.81.0.175,,52714,16640431,63,1780857166.439134,50.00659942626953,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857165,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657602,254,1780857181.640431,1000000,0,0,False,2026-06-07T18:33:01.640431,128
-1.720853328704834,-555.4937332211516,561.8070068359375,Ia,-83.9870542523259,2.473257541656494,345.88576281639394,558.168212890625,Ib,-438.080806430087,0.3805099129676819,210.1108281475423,565.7357177734375,Ic,525.2716842356729,-1.394927740097046,-105998.31494647436,107658.9609375,Va,18836.3770043547,2.790530204772949,36958.25585423899,107469.390625,Vb,-100914.60372771349,0.6960625052452087,69183.1533086466,107896.1796875,Vc,82796.59950402305,1780857166.4599006,True,-0.04017955809831619,ROCOF,10.81.0.175,,52714,198759,65,1780857166.459138,50.00482177734375,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857166,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657678,254,1780857166.198759,1000000,0,0,False,2026-06-07T18:32:46.198759,128
-1.719550371170044,-555.1546326704073,561.3539428710938,Ia,-83.19605159806731,2.4746289253234863,344.875417698625,557.5066528320312,Ib,-438.03494634466546,0.38166606426239014,210.5451603587448,565.271728515625,Ic,524.5978102399522,-1.3941651582717896,-106034.98004627755,107710.828125,Va,18926.317707330534,2.7911696434020996,36899.19623728557,107485.34375,Vb,-100953.19924647239,0.6967422366142273,69259.01938772708,107926.7265625,Vc,82772.98194427387,1780857166.4797127,True,0.015067498199641705,ROCOF,10.81.0.175,,52714,534270,67,1780857166.479108,50.007843017578125,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857166,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12657754,254,1780857166.53427,1000000,0,0,False,2026-06-07T18:32:46.534270,128
